Date,AAPL,GOOGL,MSFT
2020-03-31,61.710853576660156,57.88765335083008,151.25933837890625
2020-04-01,58.46379852294922,54.90596008300781,145.88839721679688
2020-04-02,59.43937301635742,55.6497688293457,148.9095458984375
2020-04-03,58.58514404296875,54.43765640258789,147.53805541992188
2020-04-06,63.69596481323242,58.94581985473633,158.5101318359375
2020-04-07,62.95822525024414,58.9144287109375,156.8029022216797
2020-04-08,64.56961059570312,60.132015228271484,158.37586975097656
2020-04-09,65.03556060791016,60.110591888427734,158.3854522705078
2020-04-13,66.31204223632812,60.301902770996094,158.74024963378906
2020-04-14,69.66102600097656,63.03300094604492,166.59532165527344
2020-04-15,69.02519226074219,62.63793182373047,164.8497772216797
2020-04-16,69.57366180419922,62.644405364990234,169.79873657226562
2020-04-17,68.62963104248047,63.71901321411133,171.29490661621094
2020-04-20,67.2051010131836,62.82973861694336,167.89968872070312
2020-04-21,65.12777709960938,60.38908767700195,160.95582580566406
2020-04-22,67.00366973876953,62.693233489990234,166.42266845703125
2020-04-23,66.7439956665039,63.32892608642578,164.4086151123047
2020-04-24,68.67088317871094,63.599449157714844,167.41053771972656
2020-04-27,68.71939086914062,63.313480377197266,166.9309844970703
2020-04-28,67.60550689697266,61.406898498535156,162.8643798828125
2020-04-29,69.8260269165039,66.8666000366211,170.1727752685547
2020-04-30,71.2990951538086,67.09178161621094,171.87994384765625
2020-05-01,70.15122985839844,65.62808990478516,167.42974853515625
2020-05-04,71.1437759399414,65.90608215332031,171.52503967285156
2020-05-05,72.21157836914062,67.20736694335938,173.36659240722656
2020-05-06,72.95658874511719,67.02851867675781,175.07374572753906
2020-05-07,73.7113265991211,68.21670532226562,176.0904083251953
2020-05-08,75.46577453613281,68.96699523925781,177.126220703125
2020-05-11,76.65325164794922,69.92601013183594,179.1019287109375
2020-05-12,75.77725219726562,68.5106430053711,175.0449676513672
2020-05-13,74.8623046875,67.17298889160156,172.39785766601562
2020-05-14,75.32221221923828,67.59795379638672,173.1459503173828
2020-05-15,74.87689208984375,68.405029296875,175.6684112548828
2020-05-18,76.64109802246094,69.00884246826172,177.34683227539062
2020-05-19,76.19822692871094,68.47178649902344,176.11915588378906
2020-05-20,77.68013763427734,70.20350646972656,178.56204223632812
2020-05-21,77.10100555419922,70.08344268798828,176.4173126220703
2020-05-22,77.597412109375,70.40676879882812,176.49423217773438
2020-05-26,77.0718002319336,70.81179809570312,174.62843322753906
2020-05-27,77.40760040283203,70.75749969482422,174.85926818847656
2020-05-28,77.44165802001953,70.65586853027344,174.4649200439453
2020-05-29,77.3662338256836,71.4171142578125,176.2441864013672
2020-06-01,78.31768798828125,71.48435974121094,175.8402557373047
2020-06-02,78.68024444580078,71.85502624511719,177.84072875976562
2020-06-03,79.1133804321289,71.70257568359375,178.27352905273438
2020-06-04,78.43204498291016,70.45957946777344,175.9268035888672
2020-06-05,80.6658706665039,71.74092864990234,180.04319763183594
2020-06-08,81.1427993774414,72.14048767089844,181.15884399414062
2020-06-09,83.70513153076172,72.34175109863281,182.54379272460938
2020-06-10,85.85865020751953,72.9704818725586,189.31463623046875
2020-06-11,81.73654174804688,69.84182739257812,179.1487274169922
2020-06-12,82.44219970703125,70.39083099365234,180.5625457763672
2020-06-15,83.46179962158203,70.78041076660156,181.71665954589844
2020-06-16,85.67371368408203,72.0622787475586,186.169677734375
2020-06-17,85.55450439453125,72.36466979980469,186.8140411376953
2020-06-18,85.58855438232422,71.44700622558594,188.8145294189453
2020-06-19,85.09944152832031,70.97471618652344,187.6892547607422
2020-06-22,87.32596588134766,72.27100372314453,192.90203857421875
2020-06-23,89.18991088867188,72.93460083007812,194.19078063964844
2020-06-24,87.61553955078125,71.37625885009766,190.2764129638672
2020-06-25,88.7786865234375,71.79473876953125,192.6808624267578
2020-06-26,86.0509033203125,67.88092041015625,188.82411193847656
2020-06-29,88.03408813476562,69.60617065429688,190.85348510742188
2020-06-30,88.76896667480469,70.64639282226562,195.72962951660156
2020-07-01,88.60105895996094,71.83956909179688,196.8741455078125
2020-07-02,88.60105895996094,73.23103332519531,198.37449645996094
2020-07-06,90.97115325927734,74.71166229248047,202.64474487304688
2020-07-07,90.68888092041016,74.22692108154297,200.28842163085938
2020-07-08,92.8010482788086,74.908447265625,204.693359375
2020-07-09,93.20010375976562,75.65872955322266,206.12635803222656
2020-07-10,93.36314392089844,76.67256164550781,205.5011749267578
2020-07-13,92.93243408203125,75.3384017944336,199.15353393554688
2020-07-14,94.47032165527344,75.7683334350586,200.38461303710938
2020-07-15,95.12002563476562,75.57005310058594,200.0864715576172
2020-07-16,93.94956970214844,75.472412109375,196.1239471435547
2020-07-17,93.7597885131836,75.56855773925781,195.12371826171875
2020-07-20,95.73564147949219,77.90957641601562,203.51036071777344
2020-07-21,94.41436004638672,77.51499938964844,200.76930236816406
2020-07-22,94.67958068847656,77.95988464355469,203.65463256835938
2020-07-23,90.37010955810547,75.56358337402344,194.79669189453125
2020-07-24,90.146240234375,75.13812255859375,193.60411071777344
2020-07-27,92.28270721435547,76.1952896118164,196.05662536621094
2020-07-28,90.76675415039062,74.91094207763672,194.29661560058594
2020-07-29,92.50660705566406,75.90035247802734,196.25860595703125
2020-07-30,93.62593841552734,76.64067077636719,196.10472106933594
2020-07-31,103.42752075195312,74.12877655029297,197.17230224609375
2020-08-03,106.03363800048828,73.8702163696289,208.261474609375
2020-08-04,106.74174499511719,73.39891815185547,205.13575744628906
2020-08-05,107.12864685058594,73.6873779296875,204.7991180419922
2020-08-06,110.86626434326172,74.97570037841797,208.0787811279297
2020-08-07,108.34567260742188,74.64790344238281,204.35667419433594
2020-08-10,109.92044067382812,74.5706787109375,200.28842163085938
2020-08-11,106.65142059326172,73.75961303710938,195.60459899902344
2020-08-12,110.19590759277344,75.08979034423828,201.1925048828125
2020-08-13,112.14610290527344,75.55859375,200.72117614746094
2020-08-14,112.0461654663086,74.95977020263672,200.91357421875
2020-08-17,111.75363159179688,75.53816986083984,202.24078369140625
2020-08-18,112.68484497070312,77.50802612304688,203.40455627441406
2020-08-19,112.82623291015625,76.95154571533203,202.17050170898438
2020-08-20,115.32979583740234,78.52783203125,206.8753204345703
2020-08-21,121.2730484008789,78.49395751953125,205.37130737304688
2020-08-24,122.72349548339844,78.97122192382812,206.01724243164062
2020-08-25,121.7166976928711,80.00248718261719,208.69744873046875
2020-08-26,123.37193298339844,81.9095687866211,213.20938110351562
2020-08-27,121.89710998535156,81.13188934326172,218.4444122314453
2020-08-28,121.69963836669922,81.67542266845703,220.69076538085938
2020-08-31,125.82675170898438,81.18221282958984,217.43215942382812
2020-09-01,130.83876037597656,82.45509338378906,219.10964965820312
2020-09-02,128.12799072265625,85.55933380126953,223.33238220214844
2020-09-03,117.86993408203125,81.18121337890625,209.49761962890625
2020-09-04,117.94795989990234,78.77494049072266,206.55714416503906
2020-09-08,110.0106430053711,75.90483856201172,195.38330078125
2020-09-09,114.39857482910156,77.08206939697266,203.7034454345703
2020-09-10,110.6639633178711,76.02689361572266,197.99600219726562
2020-09-11,109.21106719970703,75.51425170898438,196.70408630371094
2020-09-14,112.48738861083984,75.16899871826172,198.0345458984375
2020-09-15,112.66292572021484,76.47875213623047,201.28353881835938
2020-09-16,109.33782958984375,75.3314208984375,197.68746948242188
2020-09-17,107.59239196777344,74.08344268798828,195.62432861328125
2020-09-18,104.1795654296875,72.29242706298828,193.19482421875
2020-09-21,107.33887481689453,71.24872589111328,195.267578125
2020-09-22,109.02579498291016,72.72735595703125,199.97239685058594
2020-09-23,104.45258331298828,70.21495819091797,193.3876190185547
2020-09-24,105.52519226074219,70.88602447509766,195.89425659179688
2020-09-25,109.48408508300781,71.69310760498047,200.3580322265625
2020-09-28,112.09735107421875,72.66956329345703,201.91983032226562
2020-09-29,111.24900817871094,73.03623962402344,199.818115234375
2020-09-30,112.92618560791016,73.01531219482422,202.77789306640625
2020-10-01,113.88179016113281,74.12628936767578,204.83145141601562
2020-10-02,110.20565795898438,72.5171127319336,198.7865753173828
2020-10-05,113.59900665283203,73.87370300292969,202.82614135742188
2020-10-06,110.3421859741211,72.28894805908203,198.51658630371094
2020-10-07,112.21437072753906,72.69348907470703,202.2958526611328
2020-10-08,112.10710906982422,73.90359497070312,203.01889038085938
2020-10-09,114.05731201171875,75.24971008300781,208.06117248535156
2020-10-12,121.30229949951172,77.94692993164062,213.45042419433594
2020-10-13,118.08448028564453,78.07049560546875,214.8579559326172
2020-10-14,118.1722183227539,77.88964080810547,212.9298095703125
2020-10-15,117.70419311523438,77.49258422851562,211.77293395996094
2020-10-16,116.05624389648438,78.10187530517578,211.77293395996094
2020-10-19,113.09197998046875,76.22119140625,206.52825927734375
2020-10-20,114.5838623046875,77.27388000488281,206.94276428222656
2020-10-21,113.95979309082031,79.01307678222656,207.08740234375
2020-10-22,112.86766815185547,80.04283142089844,207.17416381835938
2020-10-23,112.17537689208984,81.35408782958984,208.46603393554688
2020-10-26,112.18511199951172,78.92837524414062,202.53688049316406
2020-10-27,113.69652557373047,79.65524291992188,205.59304809570312
2020-10-28,108.43098449707031,75.26715087890625,195.40257263183594
2020-10-29,112.44837951660156,77.56282806396484,197.36932373046875
2020-10-30,106.14924621582031,80.51362609863281,195.20010375976562
2020-11-02,106.06147766113281,80.92265319824219,195.06512451171875
2020-11-03,107.68991088867188,81.98579406738281,199.01791381835938
2020-11-04,112.08759307861328,86.97720336914062,208.6203155517578
2020-11-05,116.06600189208984,87.80669403076172,215.27255249023438
2020-11-06,115.93415832519531,87.66869354248047,215.6870880126953
2020-11-09,113.61917114257812,87.75289154052734,210.54852294921875
2020-11-10,113.27731323242188,86.57217407226562,203.43348693847656
2020-11-11,116.71556854248047,87.04595184326172,208.77456665039062
2020-11-12,116.44205474853516,86.82624816894531,207.70440673828125
2020-11-13,116.49090576171875,88.29293060302734,208.73599243164062
2020-11-16,117.50675201416016,88.38111114501953,209.4301300048828
2020-11-17,116.61788177490234,87.76484680175781,206.7595977783203
2020-11-18,115.28946685791016,86.71764373779297,204.0337677001953
2020-11-19,115.88529205322266,87.61090087890625,205.32899475097656
2020-11-20,114.615478515625,86.50540924072266,203.36679077148438
2020-11-23,111.20651245117188,86.06600189208984,203.0961456298828
2020-11-24,112.49586486816406,87.8764419555664,206.720947265625
2020-11-25,113.33590698242188,87.88789367675781,206.73062133789062
2020-11-27,113.88288116455078,89.02826690673828,208.04518127441406
2020-11-30,116.28577423095703,87.40315246582031,206.92393493652344
2020-12-01,119.87056732177734,89.44375610351562,208.99246215820312
2020-12-02,120.22220611572266,90.91890716552734,208.1805419921875
2020-12-03,120.08546447753906,90.76298522949219,207.08824157714844
2020-12-04,119.4114761352539,90.85862731933594,207.2042694091797
2020-12-07,120.87664794921875,90.52335357666016,207.13662719726562
2020-12-08,121.49202728271484,90.23937225341797,208.79920959472656
2020-12-09,118.95240020751953,88.57191467285156,204.72970581054688
2020-12-10,120.37847137451172,88.06327056884766,203.49240112304688
2020-12-11,119.5677719116211,88.41947174072266,206.1409454345703
2020-12-14,118.95240020751953,87.29653930664062,207.04959106445312
2020-12-15,124.91075134277344,87.73594665527344,206.98191833496094
2020-12-16,124.84236907958984,87.54214477539062,211.9600372314453
2020-12-17,125.71171569824219,86.71116638183594,212.09532165527344
2020-12-18,123.7190933227539,85.9992446899414,211.29302978515625
2020-12-21,125.25262451171875,86.41473388671875,215.1595001220703
2020-12-22,128.81788635253906,85.70033264160156,216.4644317626953
2020-12-23,127.91924285888672,86.09938049316406,213.64190673828125
2020-12-24,128.90582275390625,86.39481353759766,215.31419372558594
2020-12-28,133.5161895751953,88.37761688232422,217.45040893554688
2020-12-29,131.73843383789062,87.57054901123047,216.66744995117188
2020-12-30,130.61512756347656,86.49893951416016,214.27992248535156
2020-12-31,129.60906982421875,87.31548309326172,214.9951934814453
2021-01-04,126.40523529052734,85.99476623535156,210.42308044433594
2021-01-05,127.96806335449219,86.6882553100586,210.62606811523438
2021-01-06,123.66046905517578,85.83283996582031,205.1646728515625
2021-01-07,127.88018035888672,88.39656829833984,211.00308227539062
2021-01-08,128.9839630126953,89.56681823730469,212.28863525390625
2021-01-11,125.98519134521484,87.497314453125,210.2297821044922
2021-01-12,125.80941009521484,86.5577163696289,207.7552490234375
2021-01-13,127.85089111328125,87.04695129394531,209.11813354492188
2021-01-14,125.91685485839844,86.2333984375,205.9090118408203
2021-01-15,124.18792724609375,86.0689926147461,205.55133056640625
2021-01-19,124.8619155883789,88.90122985839844,209.21481323242188
2021-01-20,128.96438598632812,93.66395568847656,216.85110473632812
2021-01-21,133.69204711914062,93.86722564697266,217.4600830078125
2021-01-22,135.84095764160156,94.28620147705078,218.4073486328125
2021-01-25,139.60153198242188,94.37188720703125,221.8678741455078
2021-01-26,139.8359832763672,95.05292510986328,224.5743865966797
2021-01-27,138.7615203857422,90.61849975585938,225.12535095214844
2021-01-28,133.9069061279297,92.3253173828125,230.9540557861328
2021-01-29,128.89601135253906,91.03797149658203,224.21673583984375
2021-02-01,131.02542114257812,94.3116226196289,231.65000915527344
2021-02-02,131.85568237304688,95.60941314697266,231.5146942138672
2021-02-03,130.83009338378906,102.5721664428711,234.88821411132812
2021-02-04,134.19993591308594,102.31062316894531,233.9312286376953
2021-02-05,133.78419494628906,104.06426239013672,234.11489868164062
2021-02-08,133.93092346191406,103.84953308105469,234.3758544921875
2021-02-09,133.05050659179688,103.39469146728516,235.6324920654297
2021-02-10,132.4440155029297,103.94718170166016,234.71421813964844
2021-02-11,132.1896514892578,104.06026458740234,236.3284454345703
2021-02-12,132.42442321777344,104.37313842773438,236.811767578125
2021-02-16,130.2918701171875,105.15381622314453,235.5648193359375
2021-02-17,127.99303436279297,105.54837799072266,236.59181213378906
2021-02-18,126.88760375976562,104.91018676757812,236.194580078125
2021-02-19,127.04412841796875,104.06326293945312,233.46238708496094
2021-02-22,123.2583236694336,102.34200286865234,227.2036895751953
2021-02-23,123.12137603759766,102.63394165039062,226.0023193359375
2021-02-24,122.6224594116211,103.81416320800781,227.24244689941406
2021-02-25,118.35733032226562,100.43341827392578,221.85568237304688
2021-02-26,118.62147521972656,100.73033905029297,225.14002990722656
2021-03-01,125.00936126708984,103.10922241210938,229.55799865722656
2021-03-02,122.3974609375,102.85115814208984,226.58364868164062
2021-03-03,119.40406036376953,100.20723724365234,220.47021484375
2021-03-04,117.51605987548828,101.32917022705078,219.66607666015625
2021-03-05,118.77799224853516,104.47476959228516,224.38436889648438
2021-03-08,113.82809448242188,100.01244354248047,220.30551147460938
2021-03-09,118.45516967773438,101.6495132446289,226.4964599609375
2021-03-10,117.36930847167969,101.44176483154297,225.17880249023438
2021-03-11,119.30622100830078,104.64764404296875,229.7420654296875
2021-03-12,118.39647674560547,102.12977600097656,228.40504455566406
2021-03-15,121.29206085205078,102.3509750366211,227.4943389892578
2021-03-16,122.83767700195312,103.81815338134766,230.30404663085938
2021-03-17,122.04530334472656,103.73495483398438,229.6548614501953
2021-03-18,117.90734100341797,100.70195007324219,223.53176879882812
2021-03-19,117.37910461425781,100.98193359375,223.1732940673828
2021-03-22,120.70511627197266,101.16776275634766,228.63758850097656
2021-03-23,119.87360382080078,101.69783782958984,230.1780548095703
2021-03-24,117.4769058227539,101.25942993164062,228.1241455078125
2021-03-25,117.96604919433594,101.25593566894531,225.10128784179688
2021-03-26,118.57254791259766,100.87083435058594,229.11233520507812
2021-03-29,118.74864196777344,101.9200210571289,227.91099548339844
2021-03-30,117.2910385131836,101.95391082763672,224.62657165527344
2021-03-31,119.49209594726562,102.7535171508789,228.42440795898438
2021-04-01,120.32362365722656,106.10436248779297,234.7994384765625
2021-04-05,123.1604995727539,110.54725646972656,241.31008911132812
2021-04-06,123.46373748779297,110.06400299072266,240.13778686523438
2021-04-07,125.11698913574219,111.54712677001953,242.1142120361328
2021-04-08,127.52346801757812,112.11507415771484,245.35986328125
2021-04-09,130.10597229003906,113.12342071533203,247.87884521484375
2021-04-12,128.3843231201172,111.82562255859375,247.93698120117188
2021-04-13,131.5048828125,112.3143539428711,250.4365692138672
2021-04-14,129.15713500976562,111.69061279296875,247.62692260742188
2021-04-15,131.57333374023438,113.84978485107422,251.41510009765625
2021-04-16,131.24075317382812,113.72523498535156,252.616455078125
2021-04-19,131.90594482421875,114.07447052001953,250.6787872314453
2021-04-20,130.21360778808594,113.5389175415039,250.21372985839844
2021-04-21,130.59512329101562,113.50603485107422,252.46148681640625
2021-04-22,129.069091796875,112.21919250488281,249.15771484375
2021-04-23,131.39732360839844,114.58113098144531,253.01376342773438
2021-04-26,131.78857421875,115.07933044433594,253.40121459960938
2021-04-27,131.4657440185547,114.13525390625,253.80816650390625
2021-04-28,130.6734161376953,117.52596282958984,246.62905883789062
2021-04-29,130.57553100585938,119.20586395263672,244.64288330078125
2021-04-30,128.59951782226562,117.24995422363281,244.3231964111328
2021-05-03,129.65599060058594,116.73084259033203,244.01315307617188
2021-05-04,125.06807708740234,114.92488861083984,240.06997680664062
2021-05-05,125.31262969970703,115.3204574584961,238.7910614013672
2021-05-06,126.91693878173828,116.44537353515625,241.94949340820312
2021-05-07,127.59307098388672,117.17173767089844,244.59445190429688
2021-05-10,124.30060577392578,114.1736068725586,239.4789276123047
2021-05-11,123.37950134277344,113.09302520751953,238.5585479736328
2021-05-12,120.30259704589844,109.6151351928711,231.55381774902344
2021-05-13,122.45838165283203,111.0494384765625,235.458251953125
2021-05-14,124.88854217529297,113.50752258300781,240.41873168945312
2021-05-17,123.73224639892578,114.03262329101562,237.5412139892578
2021-05-18,122.3407974243164,112.71489715576172,235.5067138671875
2021-05-19,122.18401336669922,113.16476440429688,236.08932495117188
2021-05-20,124.7513427734375,114.93087005615234,239.3522186279297
2021-05-21,122.90914916992188,114.29217529296875,238.08009338378906
2021-05-24,124.54557800292969,117.62560272216797,243.52784729003906
2021-05-25,124.349609375,117.71676635742188,244.4406280517578
2021-05-26,124.30060577392578,118.58562469482422,244.21731567382812
2021-05-27,122.76214599609375,117.70730590820312,242.100341796875
2021-05-28,122.10562133789062,117.4168472290039,242.4596405029297
2021-06-01,121.78224182128906,118.62895202636719,240.24557495117188
2021-06-02,122.54657745361328,118.10137176513672,240.1484375
2021-06-03,121.05713653564453,116.95503234863281,238.6044464111328
2021-06-04,123.35989379882812,119.2462158203125,243.53753662109375
2021-06-07,123.36968994140625,119.68114471435547,246.47021484375
2021-06-08,124.19281768798828,119.48884582519531,245.26605224609375
2021-06-09,124.5749740600586,119.96212768554688,246.25656127929688
2021-06-10,123.57547760009766,121.31671905517578,249.80101013183594
2021-06-11,124.79055786132812,121.07111358642578,250.43222045898438
2021-06-14,127.85765075683594,122.00322723388672,252.3743896484375
2021-06-15,127.03455352783203,120.9809341430664,250.8886260986328
2021-06-16,127.53429412841797,120.33626556396484,249.93698120117188
2021-06-17,129.14129638671875,121.30376434326172,253.35513305664062
2021-06-18,127.83805084228516,119.67715454101562,251.9276885986328
2021-06-21,129.64111328125,121.37251281738281,255.03509521484375
2021-06-22,131.28729248046875,121.88864135742188,257.8318786621094
2021-06-23,131.012939453125,121.68587493896484,257.59881591796875
2021-06-24,130.728759765625,122.05752563476562,258.9778137207031
2021-06-25,130.43479919433594,122.06600189208984,257.35601806640625
2021-06-28,132.07122802734375,122.0934066772461,260.94903564453125
2021-06-29,133.59007263183594,121.83084869384766,263.55157470703125
2021-06-30,134.20742797851562,121.64851379394531,263.06597900390625
2021-07-01,134.51123046875,122.00224304199219,263.7457275390625
2021-07-02,137.14712524414062,124.80506896972656,269.6208190917969
2021-07-06,139.1657257080078,125.73420715332031,269.6304931640625
2021-07-07,141.66448974609375,126.01717376708984,271.8348388671875
2021-07-08,140.36122131347656,124.59233856201172,269.3974609375
2021-07-09,142.19361877441406,125.06513214111328,269.9024353027344
2021-07-12,141.5959014892578,126.5168685913086,269.30035400390625
2021-07-13,142.71298217773438,126.88154602050781,272.8545227050781
2021-07-14,146.15243530273438,127.77381134033203,274.3403015136719
2021-07-15,145.49586486816406,126.54625701904297,272.90301513671875
2021-07-16,143.44789123535156,126.51138305664062,272.6311340332031
2021-07-19,139.58706665039062,124.1280288696289,268.9992980957031
2021-07-20,143.21266174316406,125.75363159179688,271.24249267578125
2021-07-21,142.47779846191406,127.08830261230469,273.2623291015625
2021-07-22,143.84963989257812,127.95763397216797,277.86529541015625
2021-07-23,145.5742950439453,132.5345458984375,281.2931823730469
2021-07-26,145.9956512451172,133.55087280273438,280.69110107421875
2021-07-27,143.82025146484375,131.42356872558594,278.2536926269531
2021-07-28,142.06622314453125,135.6024169921875,277.9429626464844
2021-07-29,142.71298217773438,135.2870635986328,278.21484375
2021-07-30,142.92852783203125,134.2398681640625,276.67083740234375
2021-08-02,142.59539794921875,134.36741638183594,276.5834655761719
2021-08-03,144.39837646484375,135.14010620117188,278.81695556640625
2021-08-04,143.9966278076172,134.63743591308594,278.22454833984375
2021-08-05,144.10443115234375,135.75936889648438,281.1475524902344
2021-08-06,143.41744995117188,135.24819946289062,281.0892028808594
2021-08-09,143.368408203125,136.41847229003906,279.991943359375
2021-08-10,142.88751220703125,136.3128662109375,278.1566467285156
2021-08-11,143.14268493652344,135.7867889404297,278.65179443359375
2021-08-12,146.11624145507812,136.69845581054688,281.42913818359375
2021-08-13,146.3223419189453,137.2300262451172,284.3812561035156
2021-08-16,148.30470275878906,137.80992126464844,286.0806884765625
2021-08-17,147.39202880859375,136.16787719726562,284.6045227050781
2021-08-18,143.6333770751953,134.95977783203125,282.8630065917969
2021-08-19,143.967041015625,135.18991088867188,288.73956298828125
2021-08-20,145.42929077148438,136.93310546875,296.12420654296875
2021-08-23,146.92098999023438,139.5356903076172,296.40631103515625
2021-08-24,146.83262634277344,140.7512664794922,294.4312438964844
2021-08-25,145.5961151123047,141.56581115722656,293.8377990722656
2021-08-26,144.7913818359375,140.92962646484375,290.996826171875
2021-08-27,145.8316192626953,143.48385620117188,291.6097412109375
2021-08-30,150.26744079589844,144.0682373046875,295.375
2021-08-31,149.00149536132812,144.1748504638672,293.7113037109375
2021-09-01,149.66880798339844,144.69097900390625,293.66265869140625
2021-09-02,150.78756713867188,142.76943969726562,293.0010681152344
2021-09-03,151.42544555664062,143.22032165527344,292.9913635253906
2021-09-07,153.7709197998047,143.7593536376953,292.05731201171875
2021-09-08,152.22036743164062,143.17198181152344,292.0865478515625
2021-09-09,151.19972229003906,143.02252197265625,289.20654296875
2021-09-10,146.19473266601562,140.36715698242188,287.70831298828125
2021-09-13,146.7639923095703,141.8184051513672,288.95361328125
2021-09-14,145.360595703125,142.02963256835938,291.6778869628906
2021-09-15,146.253662109375,143.90782165527344,296.5716857910156
2021-09-16,146.01808166503906,143.09127807617188,296.9609375
2021-09-17,143.33895874023438,140.29144287109375,291.7556457519531
2021-09-20,140.277099609375,138.21844482421875,286.33636474609375
2021-09-21,140.7579345703125,138.53082275390625,286.8229064941406
2021-09-22,143.13290405273438,139.7768096923828,290.5006103515625
2021-09-23,144.0946502685547,140.70594787597656,291.45404052734375
2021-09-24,144.1829376220703,141.70132446289062,291.249755859375
2021-09-27,142.66180419921875,140.56243896484375,286.2099304199219
2021-09-28,139.2663116455078,135.33937072753906,275.84814453125
2021-09-29,140.16912841796875,133.8682098388672,276.3150939941406
2021-09-30,138.86392211914062,133.1931610107422,274.29144287109375
2021-10-01,139.99249267578125,136.04981994628906,281.2771301269531
2021-10-04,136.54786682128906,133.17672729492188,275.44915771484375
2021-10-05,138.481201171875,135.5316925048828,280.9463806152344
2021-10-06,139.35459899902344,137.068115234375,285.1785888671875
2021-10-07,140.6205596923828,138.7221221923828,286.87158203125
2021-10-08,140.23785400390625,139.28060913085938,286.87158203125
2021-10-11,140.14950561523438,138.41224670410156,286.2683410644531
2021-10-12,138.8737335205078,135.95616149902344,284.9548645019531
2021-10-13,138.28489685058594,137.08506774902344,288.2920227050781
2021-10-14,141.08180236816406,140.6411590576172,294.5577392578125
2021-10-15,142.1416778564453,140.8573760986328,295.9782409667969
2021-10-18,143.81983947753906,142.2622833251953,298.97491455078125
